gene	chr	snp	clr	start	end	ncd05	ncd04	ncd03	facet	immune	qw_queen	qw_worker	mq_queen	mq_male	mw_male	mw_worker	male_biased_tissues	nonmale_biased_tissues	male_bias_index	worker_biased_tissues	nonworker_biased_tissues	worker_bias_index	queen_biased_tissues	nonqueen_biased_tissues	queen_bias_index	density	candens
LOC105204106	CM031906.1	5993189	0.684560872266843	5990130	5995130	0.485397513575411	0.38552443656037	0.285740155010091	CM031906.1	0	2	0	3	1	2	1	3	4	-1	1	4	-3	5	1	4	0.00820492178177803	0
LOC105194541	CM031903.1	14046200	8.00705573449738	14042632	14047632	0.485127911154323	0.385492015878353	0.286110290676439	CM031903.1	0	6	1	3	1	2	1	3	4	-1	2	8	-6	9	2	7	0.00820511940735208	0
LOC105195841	CM031904.1	21089743	8.07181233966605	21086678	21091678	0.485132926006486	0.385300112264452	0.285584308263573	CM031904.1	0	6	1	3	3	5	1	8	4	4	2	11	-9	9	4	5	0.00820511940735208	0
LOC105196034	CM031912.1	16141790	8.05970740244845	16138854	16143854	0.485037102515235	0.385195496936104	0.285464798010772	CM031912.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820511940735208	0
LOC105196445	CM031902.1	16866128	7.96748878940951	16863306	16868306	0.484954868176025	0.385358644387263	0.28604430677843	CM031902.1	0	0	7	3	1	0	10	1	13	-12	17	0	17	3	8	-5	0.00820511940735208	0
LOC105196620	CM031909.1	7091570	7.98688670474485	7087650	7092650	0.48457434608964	0.384654282295416	0.284790338474117	CM031909.1	0	9	3	7	1	7	3	8	10	-2	6	16	-10	16	4	12	0.00820511940735208	0
LOC105196942	CM031915.1	1438621	8.01346731778953	1434115	1439115	0.484434861899027	0.384505051332297	0.284624548444043	CM031915.1	0	12	0	1	4	13	0	17	1	16	0	25	-25	13	4	9	0.00820511940735208	0
LOC105199426	CM031903.1	3556786	8.02147504902223	3552632	3557632	0.484795837171438	0.385013661508627	0.28538401384416	CM031903.1	0	11	0	11	1	4	0	5	11	-6	0	15	-15	22	1	21	0.00820511940735208	0
LOC105202775	CM031903.1	15113226	8.00557458764732	15110132	15115132	0.485074043747551	0.385364313552805	0.285857447694562	CM031903.1	0	6	0	1	6	4	0	10	1	9	0	10	-10	7	6	1	0.00820511940735208	0
LOC105207880	CM031903.1	5913220	8.00437580269306	5910132	5915132	0.484649617101624	0.384736577294745	0.28488456690421	CM031903.1	0	7	0	8	1	2	6	3	14	-11	6	9	-3	15	1	14	0.00820511940735208	0
LOC105207882	CM031903.1	5967813	7.99817091276987	5965132	5970132	0.48496841051603	0.385133532775335	0.285414290002402	CM031903.1	0	3	1	3	2	4	1	6	4	2	2	7	-5	6	3	3	0.00820511940735208	0
LOC105207883	CM031903.1	5967813	7.99817091276987	5965132	5970132	0.48496841051603	0.385133532775335	0.285414290002402	CM031903.1	0	0	9	3	3	2	8	5	11	-6	17	2	15	3	12	-9	0.00820511940735208	0
LOC105207915	CM031903.1	6405601	8.0456126212178	6402632	6407632	0.484575780938415	0.385364542364856	0.286701889690449	CM031903.1	0	5	0	2	2	5	0	7	2	5	0	10	-10	7	2	5	0.00820511940735208	0
LOC113003627	CM031903.1	3556786	8.02147504902223	3552632	3557632	0.484795837171438	0.385013661508627	0.28538401384416	CM031903.1	0	12	1	10	1	3	1	4	11	-7	2	15	-13	22	2	20	0.00820511940735208	0
LOC120357088	CM031903.1	14046200	8.00705573449738	14042632	14047632	0.485127911154323	0.385492015878353	0.286110290676439	CM031903.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820511940735208	0
LOC105197627	CM031910.1	6736605	0.772367300844621	6733253	6738253	0.484808013488946	0.384883519318636	0.28501199438462	CM031910.1	0	1	2	9	2	1	9	3	18	-15	11	2	9	10	4	6	0.00820567055099344	0
LOC105201093	CM031914.1	10185534	0.85161216621907	10182091	10187091	0.484440688906462	0.384586930916541	0.284835801463651	CM031914.1	0	0	9	3	0	0	9	0	12	-12	18	0	18	3	9	-6	0.00820567055099344	0
LOC105205804	CM031904.1	9171977	0.768416236869228	9169178	9174178	0.48490286623803	0.38498933256112	0.285136428198602	CM031904.1	0	2	2	3	0	1	4	1	7	-6	6	3	3	5	2	3	0.00820567055099344	0
LOC105196705	CM031903.1	10457308	7.63863201762197	10452632	10457632	0.483697745175031	0.383891240180613	0.28422079425582	CM031903.1	0	3	4	6	1	1	3	2	9	-7	7	4	3	9	5	4	0.00820588368055741	0
LOC105201174	CM031901.1	14607588	7.51633218097641	14603406	14608406	0.483240077907698	0.383398414783809	0.283668320439977	CM031901.1	0	2	0	5	0	1	3	1	8	-7	3	3	0	7	0	7	0.00820588368055741	0
LOC105201176	CM031901.1	14607588	7.51633218097641	14603406	14608406	0.483240077907698	0.383398414783809	0.283668320439977	CM031901.1	0	3	5	4	0	1	6	1	10	-9	11	4	7	7	5	2	0.00820588368055741	0
LOC105201554	CM031909.1	1313371	7.64257677446992	1310150	1315150	0.483082450101586	0.38322325916544	0.283463364713348	CM031909.1	0	3	3	0	7	7	1	14	1	13	4	10	-6	3	10	-7	0.00820588368055741	0
LOC105203583	CM031903.1	13535429	7.58975922242857	13532632	13537632	0.483406620157766	0.383675971006974	0.284134723404116	CM031903.1	0	4	0	5	2	4	0	6	5	1	0	8	-8	9	2	7	0.00820588368055741	0
LOC105203644	CM031901.1	4373587	7.61626972004615	4370906	4375906	0.483215762883071	0.383359840226736	0.283605466623386	CM031901.1	0	0	5	1	1	0	6	1	7	-6	11	0	11	1	6	-5	0.00820588368055741	0
LOC105203772	CM031906.1	5892432	7.57052970556146	5887630	5892630	0.483635461943701	0.383753443154364	0.283954486170167	CM031906.1	0	2	7	8	0	0	13	0	21	-21	20	2	18	10	7	3	0.00820588368055741	0
LOC105203862	CM031906.1	4500665	7.64680594207474	4497630	4502630	0.483496884675301	0.383860705158011	0.28447995436953	CM031906.1	0	0	6	2	2	1	7	3	9	-6	13	1	12	2	8	-6	0.00820588368055741	0
LOC105193589	CM031907.1	18612377	8.18057496892334	18608128	18613128	0.486881117971839	0.387077386368034	0.287410130366882	CM031907.1	0	1	8	0	2	3	6	5	6	-1	14	4	10	1	10	-9	0.00820610911468227	0
LOC105196625	CM031906.1	17151538	8.13447129123645	17147630	17152630	0.48684180332801	0.386969268644264	0.287185459733747	CM031906.1	0	5	1	4	0	3	2	3	6	-3	3	8	-5	9	1	8	0.00820610911468227	0
LOC105197398	CM031902.1	3831535	8.2501115062577	3828306	3833306	0.486638660059311	0.386724834572138	0.286871068400726	CM031902.1	0	1	10	5	1	0	12	1	17	-16	22	1	21	6	11	-5	0.00820610911468227	0
LOC105198684	CM031901.1	377846	8.15571766355865	373406	378406	0.487045900051184	0.387092773449296	0.287172285843652	CM031901.1	0	1	1	3	6	4	2	10	5	5	3	5	-2	4	7	-3	0.00820610911468227	0
LOC105202094	CM031901.1	9011927	8.13574678057648	9008406	9013406	0.48689530567459	0.386949066730374	0.287040279053417	CM031901.1	0	4	2	7	1	1	7	2	14	-12	9	5	4	11	3	8	0.00820610911468227	0
LOC105204004	CM031906.1	7857313	8.1973718376162	7852630	7857630	0.486952584663487	0.387116649487529	0.287394817125241	CM031906.1	0	1	7	5	2	1	10	3	15	-12	17	2	15	6	9	-3	0.00820610911468227	0
LOC105192935	CM031902.1	556463	1.86271487793375	553306	558306	0.491126786293562	0.39113923100761	0.291160223676597	CM031902.1	0	2	3	1	7	7	3	14	4	10	6	9	-3	3	10	-7	0.00820611525089013	0
LOC105194519	CM031901.1	10742183	1.97781748123516	10738406	10743406	0.491466884132026	0.391474481861133	0.291487292516231	CM031901.1	0	2	1	2	2	5	1	7	3	4	2	7	-5	4	3	1	0.00820611525089013	0
LOC105195242	CM031905.1	4068154	1.94592019501053	4063472	4068472	0.491533112343309	0.391551260636932	0.29158185623053	CM031905.1	0	2	0	7	0	0	5	0	12	-12	5	2	3	9	0	9	0.00820611525089013	0
LOC105195518	CM031904.1	8972794	1.92666909236233	8969178	8974178	0.491288476904368	0.391328966978112	0.291397243043409	CM031904.1	0	2	3	3	2	2	6	4	9	-5	9	4	5	5	5	0	0.00820611525089013	0
LOC105196368	CM031904.1	1563057	1.9386360009907	1559178	1564178	0.49098770372469	0.391013093807412	0.29105592907351	CM031904.1	0	1	2	3	10	8	2	18	5	13	4	9	-5	4	12	-8	0.00820611525089013	0
LOC105197391	CM031902.1	3738217	1.98894005590938	3733306	3738306	0.491370040334418	0.391389798826189	0.291423116296839	CM031902.1	0	1	2	1	0	1	1	1	2	-1	3	2	1	2	2	0	0.00820611525089013	0
LOC105199139	CM031902.1	20317808	1.91619498873573	20313306	20318306	0.49120219174444	0.391223139592125	0.291258470658103	CM031902.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820611525089013	0
LOC105199411	CM031903.1	3677493	1.94491320439028	3672632	3677632	0.491076176522772	0.391087918222749	0.291107726471461	CM031903.1	0	1	1	3	0	1	3	1	6	-5	4	2	2	4	1	3	0.00820611525089013	0
LOC105200441	CM031911.1	6275376	1.85260299002448	6271286	6276286	0.491312413788592	0.391337890019604	0.291380851099068	CM031911.1	0	1	2	1	1	3	0	4	1	3	2	4	-2	2	3	-1	0.00820611525089013	0
LOC105200502	CM031906.1	1388183	1.97749342882149	1385130	1390130	0.491231893590542	0.391252719690439	0.291287843978736	CM031906.1	0	1	3	1	0	1	4	1	5	-4	7	2	5	2	3	-1	0.00820611525089013	0
LOC105201095	CM031914.1	10208030	1.91376316176593	10204591	10209591	0.491525889042649	0.391552273684802	0.291596753164896	CM031914.1	0	0	5	4	1	1	8	2	12	-10	13	1	12	4	6	-2	0.00820611525089013	0
LOC105202875	CM031910.1	3844034	1.85238979556205	3840753	3845753	0.491085027610164	0.391107926975248	0.291146555437078	CM031910.1	0	1	6	0	9	6	1	15	1	14	7	7	0	1	15	-14	0.00820611525089013	0
LOC105205410	CM031907.1	11349303	1.88011380957272	11345628	11350628	0.491163631818844	0.391193203828335	0.291243080984729	CM031907.1	0	0	11	1	8	1	4	9	5	4	15	1	14	1	19	-18	0.00820611525089013	0
LOC105206171	CM031911.1	10341431	1.90635421018223	10338786	10343786	0.491423662884574	0.391483136706096	0.291583394944906	CM031911.1	0	5	2	7	0	2	3	2	10	-8	5	7	-2	12	2	10	0.00820611525089013	0
LOC105207609	CM031916.1	15548965	1.98658388114484	15544985	15549985	0.49136596250568	0.391385528411405	0.291418521358227	CM031916.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820611525089013	0
LOC105207933	CM031908.1	14960115	1.9575366486788	14956007	14961007	0.491511693630904	0.391518785278458	0.291530741905411	CM031908.1	0	1	5	6	0	0	8	0	14	-14	13	1	12	7	5	2	0.00820611525089013	0
LOC105207943	CM031908.1	15085339	1.8621690661041	15081007	15086007	0.491534385791085	0.39155617551213	0.291592909290252	CM031908.1	0	2	1	1	3	2	1	5	2	3	2	4	-2	3	4	-1	0.00820611525089013	0
LOC105208089	CM031905.1	7562344	1.90798362723453	7558472	7563472	0.491461212054806	0.391464540120521	0.291470151798022	CM031905.1	0	5	1	0	4	7	1	11	1	10	2	12	-10	5	5	0	0.00820611525089013	0
LOC105205281	CM031906.1	24247254	8.18427197506247	24242630	24247630	0.48637437920744	0.386421126964879	0.286500502582791	CM031906.1	0	0	12	0	10	0	10	10	10	0	22	0	22	0	22	-22	0.0082064244220373	0
LOC105194313	CM031915.1	1667537	6.66602051018309	1664115	1669115	0.48211791486353	0.382933176968038	0.284320157944017	CM031915.1	0	3	4	4	1	1	4	2	8	-6	8	4	4	7	5	2	0.00820647482327334	0
LOC105194383	CM031907.1	12060155	6.65386415557261	12055628	12060628	0.481932462214256	0.382206422714829	0.282674018956533	CM031907.1	0	4	1	4	1	0	1	1	5	-4	2	4	-2	8	2	6	0.00820647482327334	0
LOC105201964	CM031901.1	6239017	6.72237915234177	6235906	6240906	0.48207872063499	0.382216313493856	0.282451283786423	CM031901.1	0	6	1	5	2	4	1	6	6	0	2	10	-8	11	3	8	0.00820647482327334	0
LOC105202584	CM031912.1	18164902	6.61249817571024	18161354	18166354	0.482211990796729	0.382482057744826	0.282942829782427	CM031912.1	0	9	0	5	0	6	2	6	7	-1	2	15	-13	14	0	14	0.00820647482327334	0
LOC105205244	CM031906.1	23992409	6.61255276745743	23987630	23992630	0.481836026822016	0.382035848369337	0.282377092085975	CM031906.1	0	4	1	2	2	4	1	6	3	3	2	8	-6	6	3	3	0.00820647482327334	0
LOC105207812	CM031914.1	15280172	6.60043371774843	15277091	15282091	0.481909553614326	0.382382186646762	0.283188021400551	CM031914.1	0	3	0	4	0	0	1	0	5	-5	1	3	-2	7	0	7	0.00820647482327334	0
LOC120357442	CM031903.1	27076002	6.61271301336792	27072632	27077632	0.48165765241251	0.381889004285535	0.282284128248231	CM031903.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820647482327334	0
LOC120358396	CM031908.1	12049099	6.6103631270953	12046007	12051007	0.48177535926196	0.381935384169731	0.282208749987963	CM031908.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820647482327334	0
LOC105192938	CM031916.1	7791659	1.4660012038878	7787485	7792485	0.490289722128902	0.390310232539752	0.290344870154848	CM031916.1	0	4	2	1	5	7	1	12	2	10	3	11	-8	5	7	-2	0.00820656461018544	0
LOC105193615	CM031902.1	13387189	1.46701981734805	13383306	13388306	0.490301388392025	0.390325417103376	0.290365994935189	CM031902.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820656461018544	0
LOC105194314	CM031901.1	18236793	1.52101370352244	18233406	18238406	0.490479991894703	0.390497584251389	0.29052728643505	CM031901.1	0	3	0	6	1	3	4	4	10	-6	4	6	-2	9	1	8	0.00820656461018544	0
LOC105195747	CM031904.1	27062470	1.41225084902865	27059178	27064178	0.490829298011327	0.39093588406919	0.291115666221565	CM031904.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820656461018544	0
LOC105195782	CM031904.1	27875313	1.46830132994859	27871678	27876678	0.490443290276479	0.390462600356576	0.29049520405201	CM031904.1	0	1	2	3	1	1	3	2	6	-4	5	2	3	4	3	1	0.00820656461018544	0
LOC105196566	CM031906.1	17600727	1.42650242287137	17597630	17602630	0.49076098596197	0.390777034137155	0.290804118739227	CM031906.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820656461018544	0
LOC105198132	CM031908.1	9257305	1.38222564685491	9253507	9258507	0.490772504353556	0.390792396775177	0.290825968106552	CM031908.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820656461018544	0
LOC105198512	CM031912.1	7217596	1.52376093300357	7213854	7218854	0.490379772181862	0.390403329926586	0.290443108147531	CM031912.1	0	6	0	2	1	2	0	3	2	1	0	8	-8	8	1	7	0.00820656461018544	0
LOC105199915	CM031907.1	14871770	1.48640051368062	14868128	14873128	0.490154293697823	0.390188478127873	0.290246214957368	CM031907.1	0	0	7	0	12	10	1	22	1	21	8	10	-2	0	19	-19	0.00820656461018544	0
LOC105199955	CM031907.1	16673521	1.52339833485456	16670628	16675628	0.490175043065321	0.39019757816007	0.290235640747098	CM031907.1	0	5	0	6	0	0	2	0	8	-8	2	5	-3	11	0	11	0.00820656461018544	0
LOC105202730	CM031912.1	18773321	1.40490009556123	18768854	18773854	0.490724160445847	0.390745292543982	0.290780958188947	CM031912.1	0	11	2	5	2	11	2	13	7	6	4	22	-18	16	4	12	0.00820656461018544	0
LOC105204536	CM031903.1	3010553	1.47296712916113	3007632	3012632	0.490830187417247	0.390845128612408	0.290870342661554	CM031903.1	0	7	1	4	2	6	1	8	5	3	2	13	-11	11	3	8	0.00820656461018544	0
LOC105208211	CM031914.1	10793111	1.49650420462413	10789591	10794591	0.490260598152349	0.390296902001298	0.290358208637059	CM031914.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820656461018544	0
LOC113004585	CM031904.1	8984741	1.43562117966027	8981678	8986678	0.490189869499017	0.390206438690889	0.290234424960566	CM031904.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820656461018544	0
LOC113004947	CM031902.1	14642557	1.37858290938644	14638306	14643306	0.490194792546898	0.390224772178695	0.290275405440648	CM031902.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820656461018544	0
LOC120358609	CM031909.1	12367955	1.4708171269627	12365150	12370150	0.490675398341778	0.390692825717692	0.290722241317527	CM031909.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820656461018544	0
LOC120359132	CM031912.1	17701507	1.37919608052471	17698854	17703854	0.490171949342935	0.390188621809144	0.290216783208666	CM031912.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820656461018544	0
LOC120359282	CM031912.1	12541357	1.46746971797445	12538854	12543854	0.490357927880516	0.390377458923121	0.290410439611376	CM031912.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820656461018544	0
LOC105197575	CM031901.1	5665116	5.70394146313538	5660906	5665906	0.480939314974941	0.381110882593796	0.281404308734389	CM031901.1	0	4	2	2	5	4	1	9	3	6	3	8	-5	6	7	-1	0.00820696777897782	0
LOC105202180	CM031909.1	9666725	5.75566978242188	9662650	9667650	0.481274114792202	0.381592671129736	0.282136774899757	CM031909.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820696777897782	0
LOC105205055	CM031901.1	26966144	5.73863824430813	26963406	26968406	0.481421878749187	0.381631015517691	0.281988366199265	CM031901.1	0	2	0	1	3	3	0	6	1	5	0	5	-5	3	3	0	0.00820696777897782	0
LOC105205493	CM031915.1	6378625	5.69570018100592	6374115	6379115	0.48110867775606	0.381761304297912	0.282874224888557	CM031915.1	0	0	7	1	11	6	3	17	4	13	10	6	4	1	18	-17	0.00820696777897782	0
LOC113003211	CM031904.1	14224212	5.80638676139475	14221678	14226678	0.481546039978738	0.381673330068883	0.281890888736293	CM031904.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820696777897782	0
LOC120358543	CM031908.1	5056882	5.70406917119988	5053507	5058507	0.480883654954375	0.381042383322371	0.281313892607007	CM031908.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820696777897782	0
LOC105192895	CM031914.1	7080851	3.30943030748553	7077091	7082091	0.480978827260641	0.381140216901454	0.281416235505975	CM031914.1	0	0	6	1	5	3	5	8	6	2	11	3	8	1	11	-10	0.00820744711504015	0
LOC105199797	CM031916.1	20810679	3.3098694806522	20807485	20812485	0.480881397421837	0.381905436445174	0.283648737678099	CM031916.1	0	3	1	8	0	0	5	0	13	-13	6	3	3	11	1	10	0.00820744711504015	0
LOC105202084	CM031901.1	8703142	3.27671660990586	8698406	8703406	0.481205582820898	0.381244046954178	0.281309853609858	CM031901.1	0	3	1	2	1	4	0	5	2	3	1	7	-6	5	2	3	0.00820744711504015	0
LOC105193537	CM031907.1	18013039	2.66171984069018	18008128	18013128	0.491963713272652	0.391982758543278	0.292014846905734	CM031907.1	0	2	2	0	5	3	1	8	1	7	3	5	-2	2	7	-5	0.00820781760143652	0
LOC105194648	CM031911.1	3341909	2.68201545533218	3338786	3343786	0.49156037226791	0.391580924618836	0.29161557137183	CM031911.1	0	3	0	4	1	2	2	3	6	-3	2	5	-3	7	1	6	0.00820781760143652	0
LOC105195203	CM031905.1	2960230	2.61034140066737	2955972	2960972	0.492166325836073	0.392181066055839	0.292205894633233	CM031905.1	0	6	0	2	0	3	1	3	3	0	1	9	-8	8	0	8	0.00820781760143652	0
LOC105196868	CM031906.1	15638379	2.61255070332682	15635130	15640130	0.491992384151523	0.392016247759636	0.292056451652739	CM031906.1	0	2	0	1	3	1	0	4	1	3	0	3	-3	3	3	0	0.00820781760143652	0
LOC105201032	CM031903.1	8919555	2.70065016048011	8915132	8920132	0.492236643961319	0.392262912378334	0.292307152147811	CM031903.1	0	5	1	4	1	2	2	3	6	-3	3	7	-4	9	2	7	0.00820781760143652	0
LOC105202507	CM031916.1	2704270	2.64783287697759	2699985	2704985	0.491929485587127	0.391940083545962	0.291957941131964	CM031916.1	0	9	0	9	1	3	2	4	11	-7	2	12	-10	18	1	17	0.00820781760143652	0
LOC105203587	CM031916.1	4941669	2.69736439181304	4937485	4942485	0.491627817608916	0.391643812962864	0.291670775734005	CM031916.1	0	9	0	11	0	1	4	1	15	-14	4	10	-6	20	0	20	0.00820781760143652	0
LOC105205341	CM031905.1	8727037	2.67498356880571	8723472	8728472	0.492108334649053	0.392142534712908	0.292200140367975	CM031905.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820781760143652	0
LOC120359790	CM031916.1	13794366	2.68207325976972	13789985	13794985	0.492203465474347	0.392219993551608	0.292247831913754	CM031916.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820781760143652	0
LOC105193995	CM031907.1	5682008	1.08933330236596	5678128	5683128	0.489719775791651	0.389734050771596	0.289758178245669	CM031907.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820826734134044	0
LOC105195435	CM031912.1	7810203	1.16386696361799	7806354	7811354	0.489638196766218	0.389675574580678	0.289738749767941	CM031912.1	0	5	0	6	0	2	0	2	6	-4	0	7	-7	11	0	11	0.00820826734134044	0
LOC105195791	CM031904.1	28063675	1.18398024370714	28059178	28064178	0.489566530933506	0.389605541994881	0.289671483746643	CM031904.1	1	2	2	1	4	5	2	9	3	6	4	7	-3	3	6	-3	0.00820826734134044	0
LOC105195868	CM031907.1	11534068	1.17204863246101	11530628	11535628	0.489494112794109	0.389509440586805	0.289535355617236	CM031907.1	0	4	2	11	0	2	10	2	21	-19	12	6	6	15	2	13	0.00820826734134044	0
LOC105196098	CM031916.1	1744972	1.18480550763837	1739985	1744985	0.489416665642426	0.38944267178694	0.28948664322996	CM031916.1	1	6	3	3	3	4	0	7	3	4	3	10	-7	9	6	3	0.00820826734134044	0
LOC105197646	CM031910.1	17259649	1.09709175295528	17255753	17260753	0.489577902681586	0.389593435255396	0.289619693380994	CM031910.1	0	2	2	1	3	3	4	6	5	1	6	5	1	3	5	-2	0.00820826734134044	0
LOC105197693	CM031910.1	16322618	1.10468471026881	16318253	16323253	0.490082965200842	0.390108064660785	0.290150463461144	CM031910.1	0	3	3	3	0	2	3	2	6	-4	6	5	1	6	3	3	0.00820826734134044	0
LOC105200409	CM031904.1	353742	1.19863100487566	349178	354178	0.489980181754042	0.390005936042117	0.290049447136952	CM031904.1	0	1	0	1	0	0	0	0	1	-1	0	1	-1	2	0	2	0.00820826734134044	0
LOC105200906	CM031908.1	14502966	1.14272907390739	14498507	14503507	0.489703191594179	0.389735331805477	0.289789651053183	CM031908.1	0	0	9	0	5	0	5	5	5	0	14	0	14	0	14	-14	0.00820826734134044	0
LOC105201013	CM031903.1	9260712	1.11105952327645	9257632	9262632	0.489996999573243	0.390022786904902	0.290066352787345	CM031903.1	0	1	6	4	4	1	5	5	9	-4	11	2	9	5	10	-5	0.00820826734134044	0
LOC105201452	CM031904.1	7568390	1.10813436818151	7564178	7569178	0.489608863022779	0.389632663579731	0.2896728953596	CM031904.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820826734134044	0
LOC105201460	CM031904.1	8400908	1.19370534203625	8396678	8401678	0.489920065532179	0.389962225307286	0.290033452763928	CM031904.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820826734134044	0
LOC105202345	CM031905.1	19032765	1.09764567804464	19028472	19033472	0.489973346448174	0.390014743074962	0.290084676262011	CM031905.1	0	7	1	10	0	1	12	1	22	-21	13	8	5	17	1	16	0.00820826734134044	0
LOC105203718	CM031908.1	1099759	1.16504609635128	1096007	1101007	0.489738534423438	0.389771560916412	0.2898273749997	CM031908.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820826734134044	0
LOC105204626	CM031903.1	683749	1.0812152240498	680132	685132	0.489627566092781	0.38968052533552	0.289770029805694	CM031903.1	0	0	5	8	1	0	12	1	20	-19	17	0	17	8	6	2	0.00820826734134044	0
LOC105205490	CM031915.1	6366016	1.09788601423847	6361615	6366615	0.489465325375261	0.389482130728067	0.289510544830823	CM031915.1	0	6	2	8	0	3	4	3	12	-9	6	9	-3	14	2	12	0.00820826734134044	0
LOC105207515	CM031913.1	3304126	1.13219537539711	3300517	3305517	0.489758523142016	0.389774450920335	0.289801370235285	CM031913.1	0	2	2	2	3	1	2	4	4	0	4	3	1	4	5	-1	0.00820826734134044	0
LOC105207579	CM031914.1	12444200	1.17290312475242	12439591	12444591	0.489718492224414	0.389747291466536	0.289795964058246	CM031914.1	0	3	2	5	2	4	3	6	8	-2	5	7	-2	8	4	4	0.00820826734134044	0
LOC113004578	CM031901.1	27449018	1.10421184288313	27445906	27450906	0.489653843582792	0.389671437444934	0.289701176706966	CM031901.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820826734134044	0
LOC120356905	CM031902.1	5915288	1.11024967798531	5910806	5915806	0.489888083940412	0.389921151678052	0.289977023684754	CM031902.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820826734134044	0
LOC120358580	CM031908.1	3359027	1.1844067004931	3356007	3361007	0.489921714787529	0.389940348896181	0.289971834449829	CM031908.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820826734134044	0
LOC120359314	CM031913.1	3304126	1.13219537539711	3300517	3305517	0.489758523142016	0.389774450920335	0.289801370235285	CM031913.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00820826734134044	0
LOC105193302	CM031901.1	9965262	2.3431485534428	9960906	9965906	0.482231366079457	0.382640843477962	0.283338913254415	CM031901.1	0	1	2	3	0	2	2	2	5	-3	4	3	1	4	2	2	0.00820862108965788	0
LOC105196006	CM031912.1	15646322	2.39070172336773	15641354	15646354	0.482006296471395	0.382245746726764	0.28265447447959	CM031912.1	0	1	2	2	2	2	3	4	5	-1	5	3	2	3	4	-1	0.00820862108965788	0
LOC105201653	CM031907.1	10261745	2.30923816480095	10258128	10263128	0.482174162146539	0.382406361094259	0.282802629706637	CM031907.1	0	0	12	0	7	1	8	8	8	0	20	1	19	0	19	-19	0.00820862108965788	0
LOC105195291	CM031905.1	5924042	0.761498000931851	5920972	5925972	0.487834480557764	0.387918608644509	0.288061127964742	CM031905.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00821078755368455	0
LOC105196697	CM031903.1	10938628	0.735030355200138	10935132	10940132	0.487559022634637	0.38760822385432	0.287691622830001	CM031903.1	1	0	5	1	3	2	3	5	4	1	8	2	6	1	8	-7	0.00821078755368455	0
